CustomerID,VisitHours,NumTicket,NumCouponUsed,NumOrder,Spending
1826,9.06,0,5,9,143.76
1827,9.78,0,1,11,134.28
1828,15.39,0,1,2,107.84
1829,8.31,1,3,1,126.16
1830,9.03,0,1,2,106.12
1831,8.07,0,1,9,146.88
1832,9.96,0,2,7,187.24
1833,6.42,1,3,1,141.8
1834,10.11,1,1,1,141.2
1835,11.67,0,1,8,245.96
1836,8.37,1,1,1,134.68
1837,16.23,1,1,1,109.96
1838,7.08,0,1,3,180
1839,10.29,1,1,1,180.8
1840,6.24,0,1,9,189.2
1841,7.08,0,1,1,142.32
1842,10.38,1,1,5,212.48
1843,7.74,1,1,1,120.8
1844,8.34,1,2,6,137.68
1845,9.21,1,3,1,103.96
1846,9.78,0,1,1,119.04
1847,10.71,0,1,1,308
1848,15.57,0,2,1,169.52
1849,7.29,0,1,1,116.28
1850,9.27,0,1,1,173.64
1851,11.67,0,1,3,112.28
1852,6.06,0,2,3,175.8
1853,9.36,0,1,1,219.88
1854,7.62,0,1,11,182.84
1855,9.9,1,2,7,155.52
1856,9.18,0,1,1,253.28
1857,8.22,1,2,3,337
1858,11.07,0,1,1,227.32
1859,11.94,1,1,4,232.8
1860,11.07,0,1,1,93.6
1861,6.66,0,2,6,187.8
1862,7.17,0,1,1,244.24
1863,16.62,0,2,3,169.96
1864,9.24,0,1,3,152.6
1865,6.33,0,2,1,161
1866,11.16,0,1,1,138.12
1867,6.72,0,2,1,196.48
1868,8.31,0,1,1,114.2
1869,8.94,0,2,1,184
1870,9.06,0,1,3,115
1871,9.42,0,2,1,160.68
1872,11.16,0,1,4,251.68
1873,9.3,1,1,7,121.64
1874,6,0,1,1,172.04
1875,10.05,0,2,1,172.96
1876,9.81,1,1,1,101.28
1877,10.74,0,1,1,119.76
1878,11.55,0,2,2,187.92
1879,11.64,2,1,1,180.96
1880,9.12,1,1,1,176.48
1881,8.76,0,4,1,214.48
1882,8.64,1,1,1,248.52
1883,7.38,0,1,7,161.08
1884,7.59,1,2,12,117.24
1885,9.99,1,1,1,173.8
1886,7.56,0,2,3,194.88
1887,16.38,0,1,1,107.44
1888,11.25,0,2,1,277.56
1889,9.36,0,2,1,224.64
1890,16.74,0,1,1,111.64
1891,10.5,0,1,1,306
1892,7.65,0,1,1,146.52
1893,6.51,0,1,1,103.44
1894,10.26,0,2,1,174.2
1895,10.5,0,1,1,183.72
1896,10.83,0,3,1,187.6
1897,7.35,0,1,2,133
1898,6.45,3,4,1,116.72
1899,8.61,0,1,1,127.68
1900,6.81,0,1,5,92.76
1901,6.45,0,1,1,129
1902,11.82,0,1,1,184.68
1903,8.79,0,1,1,310.08
1904,17.1,0,1,1,109.08
1905,11.64,0,1,1,197.64
1906,11.73,1,3,9,186
1907,8.88,0,1,4,104.04
1908,10.02,1,1,1,171.72
1909,7.83,0,1,4,160.32
1910,10.98,1,1,1,182.08
1911,7.41,0,1,1,166.2
1912,9.9,0,1,2,100.64
1913,13.41,1,1,1,120.36
1914,9.09,0,1,2,178.4
1915,6.93,1,1,2,125.92
1916,9,0,1,3,165.6
1917,6.87,0,1,1,95.64
1918,10.92,0,2,1,189
1919,9.27,0,2,8,187.88
1920,8.4,0,1,1,171.8
1921,7.44,0,2,1,205.48
1922,6.12,1,1,1,143.88
1923,11.97,4,1,1,240.32
1924,8.55,0,1,3,163.64
1925,11.82,0,1,2,303.28
1926,9.9,0,1,5,223.76
1927,11.82,0,1,1,176.08
1928,8.85,0,2,1,226.08
1929,7.05,0,1,2,102.72
1930,10.68,0,2,1,160.2
1931,8.07,1,7,6,150.84
1932,9.33,0,3,1,120.84
1933,11.46,5,0,1,224.12
1934,11.31,1,1,10,103.08
1935,6.69,0,2,1,188.4
1936,9.57,2,1,1,122.84
1937,11.91,0,1,1,237.16
1938,10.92,0,1,2,183.2
1939,7.5,3,1,1,101.32
1940,9.45,2,0,1,181.24
1941,11.04,0,3,1,194.72
1942,6.93,1,1,1,132.08
1943,11.76,1,1,1,244.36
1944,9.57,0,1,1,162.96
1945,8.94,3,2,1,120.68
1946,8.43,0,4,1,214.4
1947,7.68,0,2,1,104.32
1948,8.4,0,2,1,198.8
1949,7.8,1,1,1,106.44
1950,8.67,0,1,1,144.4
1951,7.35,0,1,1,104.52
1952,10.71,0,3,3,203.92
1953,8.58,0,4,1,237.16
1954,7.47,0,1,14,140.76
1955,7.65,0,1,2,164.52
1956,9.81,0,1,5,232.52
1957,6.24,1,2,3,160.76
1958,8.25,0,1,1,181.68
1959,11.64,0,1,1,188.56
1960,6.72,0,2,8,180.88
1961,7.56,0,8,7,163.68
1962,15.06,3,1,3,109.72
1963,11.19,2,2,5,275.88
1964,10.17,4,1,1,134.84
1965,9.66,2,1,3,100.6
1966,6.12,0,3,1,239.24
1967,9.27,0,1,1,182
1968,6.33,0,1,1,148.16
1969,11.85,1,1,13,387.24
1970,10.65,1,1,7,141.44
1971,9.21,0,4,5,162.36
1972,9.6,2,1,7,168.52
1973,11.46,1,1,1,273.32
1974,11.46,0,2,2,100.72
1975,7.44,1,2,7,195.64
1976,7.89,1,1,4,276.12
1977,9.3,0,5,2,114.08
1978,6.78,0,2,1,130.64
1979,9.9,0,1,7,186.4
1980,11.61,0,2,1,188.76
1981,15.27,4,1,2,106.92
1982,9.33,0,1,6,315.68
1983,10.02,1,1,1,164.08
1984,15.54,1,1,1,108.16
1985,10.38,0,1,1,113.12
1986,11.88,1,1,1,270.48
1987,10.26,0,1,1,161.4
1988,9.45,1,2,1,197.68
1989,10.62,0,1,1,183.84
1990,11.19,0,1,7,193.32
1991,6.27,1,1,1,126.64
1992,10.65,0,5,2,127.24
1993,9.84,0,1,2,172.12
1994,6.27,0,2,1,193.76
1995,6.93,0,1,7,180.68
1996,10.59,0,1,1,192.08
1997,11.28,0,2,1,45
1998,16.65,0,1,1,111.16
1999,6.3,1,1,1,95.68
2000,6.18,0,1,7,276.6
2001,15.12,0,1,1,110.68
2002,6.96,0,1,1,184.36
2003,9.33,0,2,2,121.48
2004,9.21,0,1,1,137.68
2005,10.77,0,3,1,130.44
2006,11.1,0,2,6,137.72
2007,11.73,1,1,7,157.56
2008,10.83,0,2,1,243.08
2009,6.09,0,2,1,179.36
2010,11.25,4,1,1,159.44
2011,11.88,3,1,1,137.44
2012,10.47,0,2,1,232.04
2013,10.71,1,1,1,134.4
2014,10.29,1,1,12,117.6
2015,11.34,0,1,1,115.16
2016,10.32,0,1,1,105.8
2017,6.51,1,1,1,161.68
2018,11.88,0,1,1,138.68
2019,11.7,0,2,4,220.08
2020,7.26,0,1,1,132.08
2021,8.49,0,2,1,192.96
2022,7.62,0,1,7,274.12
2023,11.25,0,2,1,272.68
2024,15.63,0,1,7,107.84
2025,8.4,0,1,1,194.32
2026,6.15,0,1,1,160.12
2027,11.13,1,1,1,219.68
2028,11.1,0,1,2,123.76
2029,6.45,0,2,1,208.44
2030,8.67,0,1,1,254.28
2031,7.83,0,1,1,256.04
2032,10.95,1,3,14,125.8
2033,9.99,0,2,2,127.36
2034,11.64,1,1,1,181.88
2035,7.32,0,1,3,135.04
2036,11.43,0,1,3,194.72
2037,8.82,0,1,1,134.76
2038,6.57,1,2,6,165.88
2039,10.62,0,2,7,164.4
2040,9.99,0,1,3,299.72
2041,11.46,0,1,1,233.8
2042,6.06,1,1,3,150.84
2043,15.9,0,1,2,167.28
2045,8.28,0,1,1,133.48
2046,9.96,1,2,1,111.96
2047,7.83,1,1,1,119.88
2048,9.06,0,1,1,113.08
2049,9.6,0,1,1,150.04
2050,6.9,1,4,1,106.56
2051,7.41,0,2,1,153.92
2052,8.43,0,2,1,105.72
2053,8.97,0,2,1,175.36
2054,11.13,0,4,2,119.88
2055,6.99,0,1,7,188.84
2056,6.78,0,3,1,160.28
2057,9.24,0,1,1,175.24
2058,16.86,0,3,1,109.28
2059,10.08,1,1,1,102.76
2060,6.63,1,6,4,158.8
2061,7.56,1,1,6,129.32
2062,7.74,1,1,6,158.48
2063,8.85,0,1,2,124
2064,9.72,0,3,1,172.4
2065,16.41,0,1,1,109.76
2066,9.09,0,3,1,125.04
2067,6.45,0,3,1,187.48
2068,10.11,0,1,2,95.56
2069,8.88,0,1,3,103.04
2070,10.71,0,1,1,307.04
2071,11.52,0,1,1,114.32
2072,6.96,0,1,1,114.76
2073,11.88,0,1,1,204.32
2074,6.09,1,1,1,205.16
2075,6.27,0,2,1,179.08
2076,9.99,0,2,2,195.64
2077,10.59,0,1,1,148.84
2078,16.23,0,1,1,108.64
2079,11.7,0,1,1,189.8
2080,8.07,1,1,7,183.68
2081,6,1,3,1,201.36
2082,10.11,0,1,5,207.36
2083,9.87,0,2,1,172.96
2084,12.33,0,1,4,132.4
2085,6.21,1,3,1,144.72
2086,6.24,0,1,2,176.12
2087,9.33,0,2,1,338.32
2088,11.79,0,1,8,177.56
2089,7.8,0,1,1,189.68
2090,10.59,0,1,6,101.44
2091,7.08,0,1,1,101.8
2092,10.2,0,1,8,163.48
2093,8.91,0,1,1,114.44
2094,17.4,0,2,8,167.6
2095,6.33,1,1,1,142.96
2096,7.86,0,1,6,211.4
2097,16.47,1,1,14,109.32
2098,8.55,0,1,1,191.48
2099,8.43,0,1,14,125.08
2100,8.34,1,1,1,225.64
2101,7.71,0,1,8,164.68
2102,8.25,0,1,1,161.6
2103,7.68,0,1,1,161.08
2104,9.45,0,1,1,132.96
2105,15.96,0,2,1,167.2
2106,11.13,1,1,1,138.12
2107,10.62,1,1,1,104.36
2108,17.7,0,2,1,167.68
2109,11.01,0,1,1,330.4
2110,17.94,0,1,1,170.56
2111,8.76,0,2,1,162.88
2112,11.76,1,1,2,120
2113,8.04,0,1,1,115.4
2114,11.79,0,1,1,140.28
2115,16.35,0,2,1,166.8
2116,10.71,0,1,5,117.04
2117,8.55,1,1,1,164
2118,6.06,0,2,12,134.68
2119,11.28,0,1,1,181.88
2120,11.1,1,1,1,273.28
2121,9.42,1,2,2,223.2
2122,11.07,1,2,1,163.44
2123,10.83,0,2,1,180.72
2124,10.5,1,1,1,138.12
2125,16.56,0,4,2,171.44
2126,9.81,4,1,1,100.44
2127,6.03,0,2,1,214.64
2128,7.56,0,3,1,219.92
2129,11.4,0,2,1,173.76
2130,7.41,0,2,1,195.4
2131,11.01,0,1,1,137.64
2132,8.4,0,4,1,165.92
2133,6.09,0,1,1,193.48
2134,9.06,0,1,1,182.12
2135,11.04,0,1,1,121.28
2136,9.54,0,1,1,104.4
2137,10.71,0,2,1,208.72
2138,11.52,1,1,1,184.48
2139,6.18,0,1,1,176.68
2140,7.83,1,1,1,161.48
2141,6.33,0,2,1,229.28
2142,11.79,0,1,1,145.12
2143,7.56,0,1,1,148
2144,10.65,0,0,1,40
2145,16.86,0,1,1,107.04
2146,7.35,1,3,2,243.32
2147,9.03,0,1,1,184.48
2148,6.84,0,1,1,148.56
2149,6.12,0,3,1,236.36
2150,8.37,0,2,5,175.92
2151,7.98,1,1,2,134.04
2152,11.49,0,1,1,126.84
2153,10.05,1,1,2,237.88
2154,11.85,0,1,5,95.16
2155,17.88,0,2,2,169.56
2156,10.17,1,2,4,163.36
2157,6.39,0,3,7,131.56
2158,8.16,1,1,7,209.64
2159,7.5,0,2,1,136.76
2160,9.96,1,1,1,103.8
2161,10.89,0,1,2,118.12
2162,8.1,2,1,1,126.48
2163,17.16,0,1,1,109.36
2164,6.96,0,1,1,101.04
2165,10.29,0,1,3,165.8
2166,16.44,0,1,1,107.08
2167,8.91,0,1,1,143.84
2168,9.39,0,1,2,119.68
2169,11.85,1,3,1,239.08
2170,10.23,0,2,1,272.24
2171,11.58,0,4,13,115.4
2172,17.34,0,2,1,168.04
2173,10.29,0,3,1,273.92
2174,6.45,0,4,3,336.64
2175,7.8,1,1,1,104.4
2176,8.91,0,1,4,213.16
2177,6.36,0,8,14,187.76
2178,10.71,0,1,1,119.04
2179,15.42,0,1,14,106.64
2180,17.4,0,2,7,168.56
2181,10.59,0,1,1,90.8
2182,8.97,1,2,2,164.72
2183,8.01,1,1,1,136.72
2184,9.18,0,1,1,121.96
2185,8.16,1,1,1,177.12
2186,9.87,0,1,1,160.64
2187,8.79,1,1,1,182.84
2188,9.57,1,2,1,187.88
2189,8.1,0,1,2,139.08
2190,6.15,0,1,5,118.88
2191,6.03,0,1,1,308.24
2192,17.97,1,1,7,109.32
2193,10.08,0,1,1,145
2194,10.56,0,1,3,251.76
2195,6.39,0,3,1,190.32
2196,11.61,1,4,3,163.08
2197,8.43,0,1,2,105.88
2198,10.29,0,2,4,195.08
2199,9.54,0,2,2,183.92
2200,10.92,0,4,1,273.48
2201,9.99,1,1,1,145.84
2202,7.11,1,1,2,161.04
2203,7.11,0,2,1,119.8
2204,8.88,0,2,5,105.44
2205,11.91,0,1,1,134
2206,11.22,0,1,6,134.88
2207,11.52,1,1,12,148.36
2208,9.51,0,2,1,150.92
2209,10.8,0,1,1,137.36
2210,10.05,0,2,7,162.28
2211,10.38,1,3,2,137.48
2212,10.23,1,2,1,178.56
2213,7.23,0,1,1,194.68
2214,11.28,0,1,1,193.8
2215,10.74,0,2,1,191.52
2216,10.53,1,2,1,161.32
2217,6.6,1,1,1,258.76
2218,10.83,1,1,1,104.32
2219,6.12,0,1,1,127.72
2220,11.31,0,1,1,271.6
2221,8.7,1,1,1,130.88
2222,17.94,0,2,3,168.64
2223,7.14,0,1,1,60
2224,9.96,0,1,11,101.44
2225,17.34,1,1,1,170.64
2226,16.71,0,2,1,168.12
2227,9.81,0,1,4,178.88
2228,11.34,0,1,2,166.28
2229,15.87,0,4,3,168.68
2230,11.73,0,2,1,193.72
2231,10.41,0,1,1,146.68
2232,10.02,0,2,1,190.04
2233,9.78,0,1,1,103.68
2234,15.51,0,1,1,168.6
2235,11.22,1,1,1,132.04
2236,10.05,0,1,2,121.04
2237,11.91,0,1,7,176.8
2238,8.7,1,1,1,136.16
2239,6.63,1,3,1,244.48
2240,17.07,0,1,1,108.96
2241,9.06,0,2,1,139.68
2242,13.17,0,1,1,155.12
2243,17.22,1,2,1,169.92
2244,7.5,1,2,6,336.36
2245,10.74,1,1,2,91.28
2246,8.61,0,2,1,273.4
2247,10.35,0,2,1,123.32
2248,8.31,1,1,7,184.4
2249,11.19,0,1,1,126.16
2250,7.47,0,1,1,106.48
2251,8.73,0,2,1,143.24
2252,6.36,0,2,1,196.76
2253,9.03,0,1,4,161.88
2254,6.12,0,1,1,177.48
2255,9.45,1,1,1,119.76
2256,11.43,0,1,1,166.32
2257,10.68,0,1,1,100.08
2258,11.64,0,5,2,184.4
2259,17.4,0,1,1,110.68
2260,7.23,0,2,2,133.2
2261,9.81,1,1,1,194.12
2262,17.85,0,1,7,107.84
2263,11.37,1,1,1,106.6
2264,7.05,0,1,1,113.76
2265,9.27,0,1,8,131
2266,6.24,1,2,1,8
2267,15.3,0,4,1,168.36
2268,11.22,0,1,1,104.08
2269,6.06,0,1,1,162.68
2270,11.76,0,1,1,121.08
2271,9.42,0,1,1,212.08
2272,9.15,0,3,2,184.24
2273,10.38,1,1,2,217.44
2274,10.95,1,1,2,129.08
2275,10.26,0,1,1,114.84
2276,9.24,1,1,1,104.36
2277,9.72,1,2,1,163.8
2278,9.12,0,1,1,274.32
2279,10.68,0,2,1,157.92
2280,8.22,0,3,3,156.44
2281,6.96,0,2,4,191.32
2282,9.69,0,1,1,143.08
2283,10.62,1,2,1,127.88
2284,11.19,0,1,1,268.8
2285,6.78,0,6,9,103.4
2286,11.67,0,2,5,275.72
2287,6.51,0,1,1,147.12
2288,11.82,0,4,1,134.08
2289,9.99,0,1,1,229.4
2290,7.77,0,2,12,164.4
2291,11.61,1,1,1,168.36
2292,7.71,0,1,5,133.44
2293,8.1,0,1,1,147.28
2294,8.04,0,1,7,146.52
2295,10.56,0,1,1,128.52
2296,16.35,0,1,1,108.08
2297,6.75,1,1,5,136.88
2298,7.05,0,1,2,100
2299,16.53,0,1,1,109.76
2300,10.11,1,2,1,180.24
2301,6.03,0,1,8,277.84
2302,10.2,1,1,4,248.56
2303,6.63,0,1,1,239.36
2304,15.99,0,1,2,109.68
2305,11.73,0,1,1,105.72
2306,12,0,2,5,239.92
2307,11.94,1,2,5,201.44
2308,8.01,0,2,5,193.92
2309,10.53,0,1,1,124.04
2310,7.08,1,1,1,139.92
2311,6.51,0,1,1,191.32
2312,6.96,1,1,1,100.92
2313,17.4,1,2,1,109.08
2314,9.9,0,2,1,174.68
2315,17.25,0,1,3,110.68
2316,15.15,1,1,1,166.72
2317,18,0,1,1,106.92
2318,9.78,0,1,2,175.28
2319,6,0,1,4,132.36
2320,9.51,0,2,9,164.28
2321,11.4,1,1,5,121.92
2322,16.95,0,3,1,109.12
2323,6.24,0,1,11,106.6
2324,9.51,1,1,1,100.28
2325,9.45,0,4,1,239.8
2326,6.42,1,2,1,173
2327,16.5,1,1,1,109.36
2328,8.82,0,1,1,234.28
2329,11.55,1,1,1,119.44
2330,6.33,0,1,1,120.12
2331,9.03,0,1,2,174.08
2332,7.05,0,1,1,92.32
2333,16.02,0,1,1,169.6
2334,10.5,0,1,1,270.96
2335,7.02,1,1,1,179.2
2336,11.67,0,3,1,208.24
2337,10.62,0,1,2,182.48
2338,11.76,0,1,9,329.48
2339,7.08,0,1,1,104.96
2340,11.64,1,1,1,144.64
2341,11.28,0,1,1,102.08
2342,10.32,0,1,1,100.88
2343,6.51,1,1,1,102.92
2344,6.54,0,1,1,106.44
2345,16.17,1,1,1,106.84
2346,8.19,0,2,1,100.16
2347,10.62,1,2,1,174.2
2348,11.64,0,1,1,193.76
2349,8.61,0,1,3,99.52
2350,11.37,0,2,2,163.4
2351,11.07,0,1,3,102.92
2352,9.21,0,1,1,167.28
2353,10.23,0,1,1,120.12
2354,11.82,0,1,1,275.44
2355,9,0,1,7,125.68
2356,15.33,0,1,1,170.24
2357,6.69,1,1,1,137.72
2358,11.49,0,1,4,102.68
2359,6.33,1,1,1,133.8
2360,9.63,1,1,1,114.4
2361,8.04,1,2,8,194.56
2362,7.71,1,2,1,238.84
2363,10.2,1,1,1,121.56
2364,8.31,1,3,5,214.6
2365,7.38,0,1,1,230.68
2366,13.05,1,1,1,180.16
2367,10.38,0,1,1,139.16
2368,11.94,0,1,2,139.92
2369,12,1,2,1,141.64
2370,9.57,0,3,1,104.08
2371,11.67,1,1,4,267.4
2372,3.54,0,7,6,216.36
2373,10.41,0,7,4,180.96
2374,11.46,1,1,5,227.56
2375,8.64,0,2,2,205
2376,10.98,0,1,1,237.24
2377,7.92,0,1,1,161.96
2378,8.4,1,1,1,113.88
2379,11.13,0,1,1,134.72
2380,16.17,0,2,2,167.04
2381,11.28,0,2,1,165
2382,6.81,0,2,1,202.2
2383,16.56,0,1,2,110.4
2384,6.06,0,1,1,124.24
2385,10.59,0,2,1,183.12
2386,10.77,1,2,1,272.44
2387,14.7,0,1,1,216.64
2388,6.54,1,2,1,190.2
2389,9.72,1,1,1,131.28
2390,16.11,0,1,3,108.6
2391,7.44,0,1,15,182.4
2392,7.62,1,1,8,133.28
2393,7.65,0,2,1,183.24
2394,9.81,0,1,1,152.6
2395,8.16,0,2,1,163.24
2396,6.93,0,1,1,100.76
2397,4.14,0,3,2,121.52
2398,8.13,0,3,1,176.2
2399,6.63,0,3,2,275.04
2400,7.29,1,1,1,134.4
2401,7.89,1,3,5,192.08
2402,11.79,1,2,1,246.72
2403,12,0,5,2,130.12
2404,11.01,0,1,1,215.48
2405,10.29,0,1,1,130
2406,9.96,0,1,7,122.2
2407,11.55,0,1,9,218.72
2408,7.47,0,1,13,160.44
2409,8.58,1,1,7,160.72
2410,17.22,0,1,12,169.56
2411,15.9,1,1,5,109.28
2412,9.12,0,1,1,128.08
2413,7.89,0,1,1,131.64
2414,10.74,0,1,1,268.44
2415,8.22,1,1,1,321.72
2416,11.16,1,1,1,137.44
2417,17.43,0,1,1,108.88
2418,17.43,0,1,1,108.72
2419,12.93,0,2,1,214.84
2420,7.02,1,1,1,140.76
2421,13.92,1,1,1,253.28
2422,15.69,0,1,2,107.76
2423,12,0,2,5,185.04
2424,10.77,3,1,5,154.28
2425,7.83,5,1,1,177.4
2426,15.75,2,1,3,108.36
2427,8.85,1,1,1,249.6
2428,6.57,0,1,1,106.12
2429,6.87,0,1,1,201.48
2430,6.66,1,4,1,189.64
2431,11.85,0,1,1,275.36
2432,6.9,1,1,1,141.72
2433,10.41,0,3,1,163.68
2434,7.68,0,7,10,183.12
2435,11.34,1,1,4,96.76
2436,8.04,0,2,5,105.24
2437,6.54,0,3,1,205.68
2438,8.94,0,1,2,127.4
2439,6.9,0,1,9,172.08
2440,7.77,1,1,5,125.6
2441,7.71,1,1,5,161.88
2442,17.55,0,2,1,109.44
2443,11.07,0,1,1,189.4
2444,10.83,0,1,2,186.52
2445,11.07,0,2,1,139.04
2446,11.13,0,1,1,166.4
2447,11.4,1,4,1,143.48
2448,10.32,0,2,1,182
2449,9.63,0,1,2,114.52
2450,11.73,1,2,1,123.16
2451,7.68,0,1,2,106.32
2452,11.1,0,1,1,126.68
2453,11.46,0,1,1,172.04
2454,17.22,3,1,2,107.2
2455,7.5,0,1,1,311.8
2456,6.18,0,1,12,162.4
2457,6.78,0,2,1,154.84
2458,10.89,0,1,4,196.04
2459,6.45,0,1,1,212.96
2460,9.87,1,1,1,103.08
2461,10.83,0,2,1,163.48
2462,9.12,0,2,5,170
2463,11.88,0,1,2,123.2
2464,11.67,0,1,1,141.32
2465,6.3,1,2,4,173.48
2466,7.83,0,1,1,188.56
2467,8.64,0,1,1,102.32
2468,6.93,0,2,4,103.24
2469,10.35,0,3,15,160.24
2470,15.81,0,1,7,107.12
2471,11.25,1,1,4,174.4
2472,6.93,1,1,15,105.68
2473,10.14,0,1,1,339.28
2474,11.97,0,1,2,104.52
2475,10.08,0,1,5,174.2
2476,11.64,0,1,1,166.88
2477,17.7,0,1,2,110.4
2478,16.44,1,1,2,170.6
2479,8.58,0,2,1,163.24
2480,14.01,0,3,5,160.88
2481,17.79,0,3,1,170.72
2482,13.56,1,1,1,190.08
2483,6.27,1,3,5,186.56
2484,11.4,0,1,2,105
2485,11.43,0,1,4,91.04
2486,8.22,0,2,1,244.52
2487,7.89,0,1,1,102.88
2488,7.59,1,1,2,119.28
2489,6.21,0,1,1,163.12
2490,15.15,1,1,1,171.4
2491,11.07,0,1,2,116.92
2492,9.39,0,2,1,184.52
2493,16.95,0,2,7,167.56
2494,9.78,0,1,1,270.32
2495,7.74,0,1,1,327.24
2496,9.48,0,1,2,175.48
2497,8.04,0,2,1,277.36
2498,8.04,0,7,4,280
2499,5.82,0,1,1,162.8
2500,10.83,1,1,3,139.16
2501,9.6,0,1,1,100.88
2502,6.36,0,1,1,247.92
2503,7.32,1,2,1,175.64
2504,10.71,0,1,2,184.24
2505,10.95,0,1,1,132.64
2506,11.49,0,1,2,145.52
2507,9.21,0,1,2,142.6
2508,11.4,0,3,1,183
2509,7.17,1,1,1,148.04
2510,11.7,1,2,1,118.16
2511,16.26,1,3,4,107.4
2512,8.4,1,2,1,206.72
2513,10.56,0,1,7,156.4
2514,9.06,1,3,1,163.28
2515,7.98,0,1,1,101.52
2516,6.48,0,1,1,128.76
2517,7.98,0,1,1,233.96
2518,11.52,0,6,7,184
2519,9.18,0,4,6,164.76
2520,10.2,0,1,1,179.8
2521,11.31,1,1,2,166.56
2522,8.43,1,1,1,215.92
2523,10.8,0,2,1,206.96
2524,11.4,0,1,15,100.6
2525,9.96,0,5,2,168.64
2526,11.7,0,2,1,199.4
2527,6.54,0,3,1,199.16
2528,11.43,0,1,1,166.24
2529,6.96,0,1,1,186.08
2530,10.74,0,1,1,123.44
2531,6.3,0,1,1,101.76
2532,15.87,0,3,9,107.92
2533,11.82,0,4,2,159.2
2534,8.4,0,1,1,167.88
2535,10.47,1,1,2,103.88
2536,11.25,0,2,11,112.12
2537,11.7,0,1,1,272.32
2538,10.74,0,1,1,102.68
2539,7.26,0,1,2,275.16
2540,11.52,1,1,11,104.36
2541,7.5,1,1,1,240.64
2542,17.55,0,2,1,167.08
2543,8.97,1,1,1,270.68
2544,11.1,0,2,1,179.32
2545,7.2,1,1,1,117.32
2546,6,0,1,2,102.32
2547,7.44,0,2,1,124.64
2548,17.91,0,1,2,170.72
2549,7.29,0,2,3,113.2
2550,7.92,0,1,1,272.04
2551,7.65,0,2,1,216.76
2552,17.97,0,1,2,109.12
2553,11.85,0,1,1,199.56
2554,10.47,0,1,1,179.2
2555,8.25,0,1,1,144.36
2556,8.94,0,1,9,180.48
2557,10.41,0,1,5,103.4
2558,9.3,1,2,1,205.44
2559,9.3,0,1,4,149.32
2560,6.3,0,1,1,129
2561,11.55,1,5,2,165.92
2562,10.02,0,3,1,274.36
2563,16.59,0,1,1,107.24
2564,8.94,0,1,12,174.8
2565,17.52,0,1,1,167.96
2566,11.46,0,1,3,132.48
2567,11.7,0,1,1,161.76
2568,8.4,1,1,1,308.72
2569,7.89,0,1,5,114.84
2570,6.06,0,2,1,206.44
2571,8.91,0,1,1,135.84
2572,9.09,0,2,5,180
2573,8.52,1,2,4,214.96
2574,9.6,0,1,1,112.12
2575,10.29,1,1,1,330.44
2576,6.15,0,1,2,100.72
2577,8.07,0,1,11,145.04
2578,7.14,0,1,2,112.32
2579,8.13,1,1,1,216.04
2580,11.13,1,2,1,196.04
2581,10.98,0,2,2,203.96
2582,7.89,0,1,1,331.44
2583,11.37,1,1,15,255.84
2584,14.46,0,3,1,129.08
2585,10.65,0,1,1,125.56
2586,9.33,1,1,1,134.16
2587,11.43,1,2,2,187.4
2588,10.71,0,1,1,101.16
2589,17.79,1,1,4,111.6
2590,10.08,0,1,1,137.44
2591,9.96,1,2,2,163.72
2592,7.47,0,1,1,113.12
2593,10.92,1,1,5,326.64
2594,14.85,0,3,1,184.84
2595,17.91,0,1,1,167.88
2596,10.83,1,4,1,138.28
2597,10.47,1,1,11,103.28
2598,6.12,0,4,1,275.24
2599,10.35,0,1,1,94.2
2600,7.41,0,4,1,220.2
2601,10.65,0,1,1,116.88
2602,10.02,0,1,7,194.84
2603,9.9,0,2,3,300.16
2604,6.75,0,1,1,92
2605,6.6,0,1,1,196.6
2606,6.87,0,3,1,149.28
2607,11.4,0,1,7,176.12
2608,9.75,0,2,1,196.76
2609,6.87,0,3,7,134.84
2610,9.21,1,1,1,136.6
2611,9.63,1,1,1,128.2
2612,8.01,0,1,7,204.12
2613,8.19,0,3,1,192.12
2614,15.33,1,2,2,106.96
2615,8.76,1,1,10,310.68
2616,11.25,0,1,4,104.56
2617,9.9,1,1,9,219.64
2618,10.17,0,1,1,189.4
2619,11.19,1,1,1,164.8
2620,7.29,1,1,1,192.28
2621,7.77,1,1,2,124.8
2622,6.93,0,1,6,155.48
2623,7.77,0,1,7,130.56
2624,11.88,1,1,1,114.64
2625,8.97,0,1,1,137.76
2626,11.37,0,4,1,169.44
2627,10.29,0,6,11,272.72
2628,10.2,1,1,1,132.4
2629,11.55,0,1,1,126.84
2630,10.44,0,1,3,263
2631,10.47,0,1,5,132.56
2632,7.56,1,1,1,203.48
2633,10.89,0,1,1,128.68
2634,10.83,0,2,1,239.84
2635,8.73,0,1,1,116.96
2636,10.71,1,1,1,154.56
2637,7.41,1,1,7,161.2
2638,14.7,0,1,2,119.84
2639,12.03,0,1,7,141.2
2640,10.32,0,1,1,202.16
2641,8.19,0,1,2,143.48
2642,11.22,1,4,1,151.44
2643,11.37,1,2,6,222.68
2644,8.82,0,2,1,220.96
2645,16.92,0,1,1,109.04
2646,8.43,1,2,2,200.32
2647,15.72,0,1,1,109.76
2648,10.05,0,1,1,239.92
2649,6.57,0,1,7,126.48
2650,15.33,1,1,3,106.96
2651,7.59,0,1,1,163.72
2652,11.16,1,7,4,199.76
2653,9.9,1,2,1,127.36
